num,type,ra,dec,tic,hip,sdss,apass,kic,dis,teff,lum,mass,rad,mas_IHZ,mas_OHZ,AU_IHZ,AU_OHZ,TRp_IHZ,TRp_OHZ,TRt_IHZ,TRt_OHZ,TRD,Ast_max_IHZ,Ast_max_OHZ,RV_max_IHZ,RV_max_OHZ,RV_E_IHZ,RV_E_OHZ,BR_IR_IHZ,BR__IR_OHZ,RR_IHZ,RR_OHZ,MDTV_IHZ,MDTV_OHZ,MDTIR_IHZ,MDTIR_OHZ,Detect_TR,Detect_RV,Tplanet,500nm,4000nm,7500nm,11000nm,tmag,RVE,MEAN,STD
1912,1,253.8932463,-8.398523023,0,0,0,0,0,6.49494466,3299.33,0.000515011,0.102770146,0.06964863,3.746782809,7.559861174,0.024335147,0.04910088,0.014310296,0.007092401,0.440594864,0.625845424,0.017232659,0.109373674,0.220682605,1.788970035,1.259434006,1.40505378,0.989157155,0.00019692,4.71E-05,8.66E-07,2.13E-07,39.40350193,19.52897814,679.3707229,336.7065197,0.009484259,0,0.541205289,1.90E-07,3.15E-07,1.71E-05,8.79E-05,13.813289,1.456399311,,
1876,1,262.8633877,-7.997966847,0,0,0,0,0,18.44671298,2659.78,0.000534343,0.098341,0.109162676,1.352807635,2.835775933,0.024954854,0.052310745,0.021872032,0.010434059,0.714871089,1.035012672,0.007015023,0.04126888,0.086508453,1.805962432,1.247357028,1.418399577,0.979671919,0.000105241,2.52E-05,8.23E-07,1.87E-07,109.1333016,52.06206947,1881.608648,897.6218874,0,0,0.889463857,1.72E-07,2.45E-07,9.40E-06,4.68E-05,16.53374,1.451470255,,
1395,1,264.9716361,55.54638939,0,0,0,0,0,19.41830525,3296,0.00052449,0.105141,0.070428656,1.2647305,2.552351511,0.024558923,0.049562341,0.01433871,0.007105057,0.442498048,0.628611911,0.016853055,0.036086698,0.072826533,1.760608647,1.239343187,1.382778798,0.973377863,0.000192823,4.61E-05,8.50E-07,2.09E-07,116.7334572,57.84327237,2012.645813,997.2977995,0.009501815,0,0.543579551,1.87E-07,3.08E-07,1.67E-05,8.60E-05,16.146393,1.433214122,,
1428,1,215.763328,51.77600463,0,0,0,0,0,17.30049929,3297,0.000530398,0.104719753,0.070781253,1.42750788,2.880678713,0.024696599,0.04983718,0.014330162,0.00710125,0.446854226,0.634781154,0.016685566,0.040895089,0.082525368,1.75922205,1.238404454,1.381689767,0.972640583,0.000190835,4.57E-05,8.40E-07,2.06E-07,103.4224509,51.25054833,1783.145705,883.6301437,0.009496533,0,0.548919763,1.85E-07,3.05E-07,1.66E-05,8.51E-05,15.866691,1.432114237,,
1146,2,25.01133888,27.02943083,0,0,0,0,0,19.01046716,2609.871104,0.000509684,0.102067431,0.110730601,1.282939597,2.697135114,0.024389281,0.051273799,0.022700669,0.010797971,0.703666567,1.02027011,0.006817767,0.037708589,0.079275096,1.793124517,1.236693852,1.408316702,0.97129708,0.000104828,2.51E-05,8.62E-07,1.95E-07,115.0766287,54.73821571,1984.079805,943.7623398,0,0,0.876383972,1.79E-07,2.53E-07,9.39E-06,4.66E-05,16.778864,1.439736248,,
1976,1,279.888251,29.87025711,0,0,0,0,0,12.14240614,3298.5,0.000535232,0.105309617,0.071038468,2.043128778,4.122614956,0.024808499,0.050058465,0.014317365,0.00709555,0.448232322,0.636710024,0.016564955,0.058203481,0.117442692,1.750327335,1.232198735,1.374703875,0.967766623,0.000189349,4.53E-05,8.33E-07,2.05E-07,72.25994037,35.81133946,1245.861041,617.4368872,0.009488627,0,0.550595982,1.83E-07,3.03E-07,1.64E-05,8.45E-05,15.074403,1.424916477,,
2427,1,290.3767092,-29.26292486,0,0,0,0,0,15.04150704,3297,0.000537268,0.105555058,0.071238301,1.652495739,3.33469914,0.024856026,0.050158901,0.014330187,0.007101262,0.449400169,0.638397806,0.016472152,0.04696589,0.094776107,1.746618942,1.229532495,1.371791309,0.965672564,0.000188394,4.51E-05,8.30E-07,2.04E-07,89.34144889,44.27276867,1540.369809,763.3235978,0.00949655,0,0.552047222,1.82E-07,3.01E-07,1.64E-05,8.41E-05,15.530938,1.421854538,,
1598,1,337.2249545,-13.42671543,0,0,0,0,0,10.88871515,3290,0.00061131,0.099913,0.076312322,2.435127684,4.916107206,0.026515412,0.053530091,0.014390182,0.007127984,0.511065081,0.726149449,0.014354501,0.073117443,0.147611638,1.738174414,1.223329784,1.365158993,0.960800965,0.000164606,3.94E-05,7.29E-07,1.79E-07,60.62777102,30.03115218,1045.306397,517.7784858,0.009533618,0,0.627885554,1.60E-07,2.64E-07,1.43E-05,7.34E-05,14.5433,1.414780515,,
2406,1,283.7083668,-57.07969411,0,0,0,0,0,17.71993989,3296,0.00052622,0.108004,0.070544814,1.388232285,2.801590356,0.024599393,0.049644013,0.014338731,0.007105068,0.437673969,0.621758833,0.016797601,0.03856058,0.077819072,1.735687067,1.221800169,1.363205435,0.959599609,0.000192188,4.60E-05,8.47E-07,2.08E-07,106.3484586,52.69734147,1833.594113,908.574853,0.009501829,0,0.53765349,1.86E-07,3.07E-07,1.67E-05,8.58E-05,15.939272,1.412926843,,
2379,1,352.5636567,-47.61685042,0,0,0,0,0,13.58710421,3296.33,0.000558771,0.105096,0.07267939,1.865646032,3.764983709,0.025348727,0.051155226,0.014335905,0.007103809,0.464023109,0.659183816,0.015825407,0.053255482,0.107472702,1.733334451,1.220156233,1.361357695,0.958308464,0.000181043,4.33E-05,7.98E-07,1.96E-07,79.13417718,39.21301526,1364.382365,676.0864701,0.009500083,0,0.570017872,1.75E-07,2.90E-07,1.57E-05,8.08E-05,15.216914,1.411021094,,
1227,1,115.277349,17.64357223,0,0,0,0,0,18.66176484,3297,0.000522596,0.109199,0.070258842,1.313610286,2.650835937,0.024514286,0.049469277,0.014330183,0.00710126,0.432757532,0.61475602,0.01693462,0.036088525,0.07282583,1.72915762,1.217240597,1.358077219,0.956018529,0.000193683,4.63E-05,8.53E-07,2.09E-07,112.3897744,55.69426669,1937.75473,960.2459774,0.009496547,0,0.531603257,1.87E-07,3.10E-07,1.68E-05,8.64E-05,16.06871,1.407639954,,
1361,1,231.1028741,29.42263242,0,0,0,0,0,13.07799849,3297,0.000526003,0.109117,0.070487414,1.880567992,3.794943804,0.024594065,0.049630269,0.014330167,0.007101252,0.435034684,0.617990839,0.016824969,0.051703254,0.104336001,1.726999333,1.215721271,1.356382104,0.954825253,0.000192429,4.60E-05,8.47E-07,2.08E-07,78.50626206,38.90343869,1353.556242,670.748943,0.009496537,0,0.53440053,1.86E-07,3.08E-07,1.67E-05,8.59E-05,15.280079,1.405882977,,
1167,1,6.314208313,54.38024607,0,0,0,0,0,16.76336333,3296.25,0.000548738,0.106905106,0.072027399,1.498514486,3.024105185,0.025120143,0.050694174,0.014336582,0.00710411,0.453892401,0.644793849,0.016113207,0.042051719,0.084863258,1.726407301,1.215277033,1.355917123,0.954476349,0.000184341,4.41E-05,8.12E-07,1.99E-07,98.52181281,48.8198507,1698.651945,841.7215638,0.009500501,0,0.55757395,1.78E-07,2.95E-07,1.60E-05,8.23E-05,15.71571,1.40537978,,
1815,1,162.055184,-11.34280332,0,0,0,0,0,4.55933565,3296.67,0.000560735,0.106765,0.072792059,5.569484041,11.23931683,0.025393147,0.051243818,0.014333012,0.007102521,0.46149943,0.655591998,0.015776455,0.156497468,0.315814644,1.718228124,1.209534744,1.349493213,0.949966367,0.00018046,4.32E-05,7.95E-07,1.95E-07,26.50808631,13.13570619,457.0359708,226.477693,0.009498296,0,0.566913834,1.75E-07,2.89E-07,1.57E-05,8.05E-05,12.837447,1.398733372,,
1783,1,185.9659468,-8.979976176,0,0,0,0,0,19.12550539,3285.5,0.000642102,0.099923,0.078425019,1.420943559,2.869421039,0.027176264,0.054879128,0.014428955,0.00714525,0.531692001,0.755559816,0.013591525,0.042661156,0.086148966,1.716824625,1.208139847,1.348390907,0.948870817,0.00015612,3.74E-05,6.94E-07,1.70E-07,103.9002307,51.45162094,1791.383288,887.0969128,0.009557571,0,0.653286698,1.52E-07,2.51E-07,1.36E-05,6.97E-05,15.670053,1.397276147,,
1500,1,280.8414837,40.67522342,0,0,0,0,0,14.36063577,3296,0.000542296,0.109102,0.071614256,1.738942583,3.509358501,0.024972321,0.050396619,0.014338726,0.007105065,0.445405869,0.632742757,0.016299657,0.04781606,0.096497548,1.71398781,1.206525436,1.346162878,0.947602862,0.000186491,4.46E-05,8.22E-07,2.02E-07,84.90007953,42.06933079,1463.794475,725.3332895,0.009501826,0,0.547151618,1.80E-07,2.98E-07,1.62E-05,8.32E-05,15.408278,1.395262678,,
2137,1,128.4280581,-53.60972622,0,0,0,0,0,19.84969809,3296,0.000542942,0.109316,0.07165687,1.258819678,2.540422887,0.024987191,0.050426627,0.014338721,0.007105063,0.445367,0.63268754,0.016280276,0.034546261,0.069717778,1.711799754,1.2049852,1.344444383,0.946393163,0.000186269,4.46E-05,8.21E-07,2.02E-07,117.2815823,58.11487702,2022.096246,1001.980638,0.009501822,0,0.54710387,1.80E-07,2.98E-07,1.62E-05,8.31E-05,16.1083,1.393481502,,
1907,1,291.3791711,9.638733172,0,0,0,0,0,16.9744704,3316,0.000560013,0.108182446,0.071899426,1.494696278,3.012810691,0.025371678,0.051140866,0.01416923,0.007029547,0.452652549,0.642649858,0.016170617,0.04144932,0.083548047,1.70765663,1.202793585,1.341190381,0.944671873,0.000183639,4.39E-05,7.96E-07,1.96E-07,98.77348719,49.00286768,1702.991159,844.877029,0.009397077,0,0.555829637,1.75E-07,2.91E-07,1.59E-05,8.19E-05,15.6827,1.390669147,,
1721,1,66.58254264,3.605550755,0,0,0,0,0,15.99866891,3296,0.000564547,0.108683227,0.073068726,1.592600731,3.214026136,0.025479492,0.05142014,0.014338733,0.007105069,0.459927106,0.653371599,0.01565721,0.043960805,0.088717263,1.70010951,1.196756101,1.335262887,0.939930043,0.000179141,4.29E-05,7.90E-07,1.94E-07,92.70142905,45.93502273,1598.300501,791.9831506,0.00950183,0,0.564989995,1.73E-07,2.87E-07,1.56E-05,7.99E-05,15.548215,1.383965121,,
1696,1,68.8180267,-16.11449197,0,0,0,0,0,10.60384665,3345.33,0.000568968,0.109164606,0.07120687,2.410988832,4.851171346,0.025565756,0.051441077,0.01392622,0.006921207,0.447974859,0.635447023,0.016486697,0.066257432,0.133317149,1.69349257,1.193871508,1.330065954,0.93766449,0.000185209,4.43E-05,7.84E-07,1.94E-07,61.23477708,30.4331373,1055.772019,524.7092638,0.009246825,0,0.549761036,1.73E-07,2.89E-07,1.61E-05,8.27E-05,14.606592,1.379948825,,
2011,1,72.9041106,-58.31753418,0,0,0,0,0,17.43314389,3296,0.000573563,0.109123,0.073649862,1.473179133,2.973021514,0.025682144,0.051829112,0.014338729,0.007105067,0.46448616,0.659848182,0.015411097,0.040500512,0.081734048,1.689972956,1.189620688,1.327301656,0.934325903,0.000176325,4.22E-05,7.77E-07,1.91E-07,100.2161654,49.65869333,1727.864921,856.1843678,0.009501828,0,0.570590491,1.71E-07,2.82E-07,1.53E-05,7.87E-05,15.698804,1.375713513,,
1224,1,130.11987,18.40042858,0,0,0,0,0,13.53962303,3318,0.00061338,0.107491,0.075156681,1.961097703,3.952444425,0.026552524,0.053514608,0.014152455,0.007022072,0.485599013,0.689383788,0.014799337,0.05473289,0.11031001,1.674613494,1.179590635,1.315238363,0.926448318,0.000167942,4.02E-05,7.27E-07,1.79E-07,75.28251317,37.35317888,1297.974365,644.0203256,0.009386708,0,0.596261859,1.60E-07,2.66E-07,1.46E-05,7.49E-05,14.991737,1.363814653,,
1134,1,72.26910056,51.64308827,0,0,0,0,0,18.39117665,3296.67,0.000548562,0.113704,0.071997604,1.365655131,2.755916093,0.025116005,0.05068454,0.014333013,0.007102521,0.439894774,0.624901084,0.016126546,0.036031849,0.072712906,1.674134669,1.178495464,1.314862294,0.925588173,0.000184464,4.41E-05,8.13E-07,2.00E-07,108.1066224,53.57070341,1863.907283,923.6328174,0.009498296,0,0.540374304,1.78E-07,2.95E-07,1.60E-05,8.23E-05,15.917443,1.362838845,,
2231,1,248.4518455,-68.14812564,0,0,0,0,0,15.11178946,3296,0.000602685,0.109027,0.07549647,1.742087668,3.515705593,0.026326062,0.053128603,0.014338732,0.007105068,0.482276297,0.685120818,0.014666421,0.047935493,0.096738577,1.669911896,1.175499129,1.311545736,0.923234857,0.000167805,4.01E-05,7.40E-07,1.82E-07,84.74680485,41.99338076,1461.151808,724.0238063,0.00950183,0,0.592444496,1.62E-07,2.68E-07,1.46E-05,7.49E-05,15.280889,1.359382913,,
2132,1,129.5085173,-58.93430109,0,0,0,0,0,11.11198772,3296,0.000629459,0.107841,0.077155179,2.421211234,4.886244266,0.02690447,0.054295886,0.014338729,0.007105067,0.500989587,0.711704883,0.014042592,0.067355029,0.135929125,1.660922507,1.169171239,1.304485486,0.918264944,0.000160667,3.84E-05,7.08E-07,1.74E-07,60.97624261,30.21469161,1051.314528,520.9429588,0.009501828,0,0.615432534,1.55E-07,2.57E-07,1.40E-05,7.17E-05,14.523797,1.352065149,,
2505,1,150.827613,-1.085347294,0,0,0,0,0,19.94527018,2446.51,0.000656579,0.099917,0.143022877,1.391638826,2.953231096,0.027756612,0.058902992,0.025763749,0.012140544,0.97996914,1.427571429,0.00408664,0.041783845,0.088670529,1.698832719,1.166178872,1.334260098,0.915914744,6.84E-05,1.64E-05,6.65E-07,1.48E-07,106.0881321,49.99146997,1829.105727,861.9218961,0,0,1.22439775,1.37E-07,1.87E-07,6.19E-06,3.03E-05,16.527418,1.359691848,,
1930,1,243.6049598,-2.848575653,0,0,0,0,0,14.50341048,3296,0.000593766,0.111749474,0.074935764,1.80168239,3.63597365,0.026130539,0.052734018,0.014338733,0.007105069,0.471068359,0.669198842,0.014886725,0.04836754,0.09761049,1.655604545,1.165427773,1.300308769,0.915324832,0.000170325,4.07E-05,7.51E-07,1.84E-07,81.9436125,40.60435467,1412.820905,700.0750805,0.00950183,0,0.578676286,1.65E-07,2.73E-07,1.48E-05,7.60E-05,15.223379,1.347736091,,
116,1,248.4546527,-68.14841434,363217985,0,0,0,0,15.33829374,2732,0.00074,0.097,0.122,1.912849283,3.992826749,0.029339844,0.06124315,0.02079084,0.009960298,0.872260523,1.260219148,0.005616397,0.059160287,0.123489487,1.677022044,1.160750594,1.317130033,0.911651384,8.14E-05,1.95E-05,5.95E-07,1.37E-07,77.1813885,36.97539937,1330.713595,637.5068856,0,0,1.083741372,1.25E-07,1.81E-07,7.24E-06,3.62E-05,15.944595,1.349768647,,
183,1,303.219083,12.77547658,87732624,0,0,0,0,19.28420874,2765,0.000761964,0.096094,0.12029,1.5432471,3.215079812,0.029760299,0.06200027,0.02020981,0.009700764,0.87024871,1.25609224,0.005777213,0.048179296,0.100372962,1.672964623,1.159067192,1.313943343,0.910329244,8.24E-05,1.97E-05,5.79E-07,1.33E-07,95.66605608,45.91996849,1649.41476,791.7235946,0,0,1.080532399,1.22E-07,1.78E-07,7.32E-06,3.67E-05,14.393,1.347386997,,
1234,1,127.4500924,26.77328597,0,0,0,0,0,3.58102572,3293,0.000599504,0.112845,0.075434225,7.332343189,14.80007214,0.02625731,0.052999439,0.014364424,0.007116512,0.473037681,0.672057235,0.014690635,0.194931362,0.393461974,1.64356645,1.15684918,1.290854071,0.908587222,0.000168271,4.03E-05,7.43E-07,1.82E-07,20.13495002,9.975381349,347.1543107,171.9893336,0.009517704,0,0.581130611,1.63E-07,2.70E-07,1.46E-05,7.51E-05,12.167455,1.337855633,,
246,1,70.09698389,-5.502258091,298907057,0,0,0,0,9.759525297,2770,0.000771873,0.096413,0.120633,3.068943222,6.391710871,0.029951429,0.062380064,0.020138104,0.009669195,0.874078537,1.261434167,0.005744407,0.095493654,0.198885343,1.66485712,1.153620152,1.307575724,0.906051149,8.18E-05,1.96E-05,5.71E-07,1.32E-07,48.10658034,23.09809793,829.4237989,398.2430677,0.013065206,0,1.085179581,1.20E-07,1.76E-07,7.26E-06,3.64E-05,13.173,1.340990838,,
141,1,144.8471455,29.72419875,125529556,0,1.24E+18,0,0,19.77351417,2767,0.00077106,0.0965958,0.120831,1.513979863,3.153734915,0.029936702,0.062360422,0.020181081,0.009688116,0.874469324,1.262109754,0.005725596,0.047020053,0.097946337,1.663690126,1.152709561,1.306659169,0.905335972,8.16E-05,1.95E-05,5.72E-07,1.32E-07,97.51540774,46.81318107,1681.300133,807.1238116,0,0,1.085729623,1.20E-07,1.76E-07,7.25E-06,3.63E-05,14.2011,1.339970789,,
1642,1,92.69124296,-33.77053087,0,0,0,0,0,17.10746912,3287,0.000785812,0.099289,0.086679311,1.75733518,3.548401645,0.030063557,0.060704172,0.01441601,0.007139486,0.620052437,0.881084382,0.011126192,0.053097579,0.107214343,1.637505576,1.152374669,1.286093872,0.905072949,0.00012773,3.06E-05,5.67E-07,1.39E-07,84.01149952,41.60644099,1448.47413,717.3524308,0.009549574,0,0.76183158,1.24E-07,2.05E-07,1.11E-05,5.70E-05,15.062743,1.332760875,,
1232,1,135.0956433,21.8320626,0,0,0,0,0,6.358548369,3293,0.000599828,0.114941,0.075454533,4.130566036,8.337399622,0.026264404,0.053013759,0.01436441,0.007116505,0.468894325,0.66617066,0.014682729,0.107809207,0.217609024,1.628291965,1.146098002,1.278857519,0.900143266,0.00016818,4.02E-05,7.43E-07,1.82E-07,35.74240488,17.70772307,616.2483599,305.3055702,0.009517694,0,0.576040466,1.63E-07,2.69E-07,1.46E-05,7.50E-05,13.413064,1.325422271,,
1095,1,43.26964248,16.86437382,0,0,0,0,0,3.831587917,3296,0.000613788,0.113708654,0.076188687,6.933796816,13.99308927,0.026567452,0.053615752,0.014338727,0.007105066,0.478753581,0.680116454,0.014401126,0.18293586,0.369182699,1.627727975,1.145804651,1.278414562,0.899912868,0.000164769,3.94E-05,7.26E-07,1.78E-07,21.29228294,10.5506626,367.1083265,181.9079759,0.009501826,0,0.588117073,1.59E-07,2.64E-07,1.43E-05,7.35E-05,12.263103,1.325043316,,
1833,1,178.4708884,6.994985336,0,0,0,0,0,14.89449485,3296,0.000597336,0.115285,0.075160684,1.759641823,3.551131619,0.026208976,0.052892312,0.01433873,0.007105067,0.465878535,0.661826188,0.01479776,0.04579022,0.092409202,1.627579124,1.145699871,1.278297655,0.899830574,0.000169307,4.05E-05,7.46E-07,1.83E-07,83.90137225,41.57445555,1446.575384,716.8009578,0.009501828,0,0.572300932,1.64E-07,2.71E-07,1.47E-05,7.55E-05,15.268338,1.324922146,,
1143,1,79.22394987,56.67019026,0,0,0,0,0,14.50673475,3287,0.000659357,0.110115,0.079399331,1.898329864,3.833097345,0.027538568,0.055605726,0.014416024,0.007139492,0.516187673,0.73349425,0.013260007,0.051718563,0.104429842,1.624649283,1.143327209,1.275996563,0.89796709,0.000152226,3.64E-05,6.76E-07,1.66E-07,77.77171208,38.51620513,1340.891588,664.0725023,0.009549583,0,0.634217442,1.48E-07,2.45E-07,1.32E-05,6.79E-05,15.017324,1.322297176,,
2289,1,216.0778951,-35.24276789,0,0,0,0,0,19.32792924,3296,0.00061562,0.114251,0.076302348,1.376612608,2.778140695,0.026607071,0.053695707,0.014338735,0.00710507,0.478684962,0.680018975,0.014358254,0.036147061,0.072948351,1.622650545,1.142230502,1.274426758,0.897105738,0.000164279,3.93E-05,7.24E-07,1.78E-07,107.246122,53.14214788,1849.071068,916.2439289,0.009501832,0,0.58803278,1.59E-07,2.63E-07,1.43E-05,7.33E-05,15.770988,1.320910062,,
1715,1,57.7501633,-0.881233858,0,0,0,0,0,14.67958862,3296,0.000576754,0.11825,0.073854359,1.754373797,3.540500218,0.025753486,0.051973087,0.014338711,0.007105058,0.448060768,0.636514302,0.015325871,0.044508426,0.089822416,1.621193884,1.141205116,1.273282699,0.896300402,0.00017535,4.20E-05,7.73E-07,1.90E-07,84.15331096,41.69929516,1450.919154,718.9533649,0.009501816,0,0.550412985,1.70E-07,2.81E-07,1.52E-05,7.82E-05,15.313112,1.319724275,,
1663,1,83.84028164,-9.519503846,0,0,0,0,0,19.14406869,3296,0.000607763,0.115359,0.075813823,1.380936136,2.786866003,0.026436736,0.053351954,0.014338726,0.007105065,0.471813026,0.670256715,0.014543892,0.035912312,0.072474605,1.620033069,1.140387985,1.272370997,0.895658629,0.000166403,3.98E-05,7.33E-07,1.80E-07,106.9103486,52.97576685,1843.281872,913.3752905,0.009501826,0,0.579591061,1.61E-07,2.66E-07,1.44E-05,7.42E-05,15.776872,1.318779319,,
2165,1,145.8742486,-38.56630443,0,0,0,0,0,12.86584017,3284.5,0.000675804,0.109819,0.080505887,2.16702751,4.376309854,0.02788063,0.056304903,0.014437602,0.007149101,0.527331285,0.749385623,0.012897994,0.059198158,0.11955062,1.616826838,1.137736497,1.269852829,0.893576155,0.00014821,3.55E-05,6.59E-07,1.62E-07,68.12851381,33.73535434,1174.629548,581.6440404,0.009562912,0,0.647941778,1.45E-07,2.38E-07,1.29E-05,6.61E-05,14.711539,1.315864175,,
1873,1,276.0985121,-5.615670083,0,0,0,0,0,13.21513715,3286.67,0.000824601,0.099782,0.088810778,2.33041232,4.705649528,0.030796718,0.062185804,0.01441887,0.00714076,0.641409142,0.911440979,0.010598541,0.070065112,0.141477908,1.613894779,1.135747557,1.267549995,0.892014045,0.000121687,2.91E-05,5.40E-07,1.33E-07,63.35203533,31.37427953,1092.276471,540.9358539,0.009551341,0,0.788076883,1.19E-07,1.96E-07,1.06E-05,5.43E-05,14.423405,1.313535377,,
1349,1,217.0156416,13.93483357,0,0,0,0,0,13.22966567,3293,0.00063205,0.114116,0.077454732,2.03789137,4.11341075,0.026960622,0.054419049,0.014364419,0.007116509,0.489421437,0.695334074,0.013934184,0.053574206,0.108137617,1.612929259,1.135284728,1.266791677,0.891650541,0.000159606,3.82E-05,7.05E-07,1.73E-07,72.44564937,35.89147124,1249.06292,618.8184697,0.0095177,0,0.601258188,1.55E-07,2.56E-07,1.39E-05,7.12E-05,14.896256,1.312917098,,
119,1,29.56550065,18.12025084,60987924,0,1.24E+18,0,0,19.66835224,2829,0.000838584,0.0963343,0.120548,1.586208629,3.292104469,0.03119811,0.06475027,0.01931976,0.009308687,0.891819638,1.284794538,0.005752511,0.049397005,0.102521256,1.631920223,1.132771396,1.281707146,0.889676574,7.97E-05,1.91E-05,5.27E-07,1.22E-07,93.07499717,44.8455889,1604.741331,773.1998087,0.012563839,0,1.105902182,1.11E-07,1.65E-07,7.05E-06,3.55E-05,14.0288,1.316010156,,
1462,1,312.3632265,33.61232589,0,0,0,0,0,16.75027847,3284,0.000643239,0.11387,0.078566128,1.623897372,3.279557973,0.027200733,0.054933509,0.014441914,0.00715102,0.499188242,0.709402499,0.013542746,0.042782929,0.086402687,1.607528104,1.131176066,1.262549621,0.888423605,0.000155648,3.72E-05,6.93E-07,1.70E-07,90.91483621,45.01715318,1567.497176,776.1578135,0.009565575,0,0.613368082,1.52E-07,2.51E-07,1.35E-05,6.94E-05,15.379583,1.308283154,,
2526,2,263.804744,26.57845253,0,0,0,0,0,15.5450402,2679.127857,0.000606266,0.112984867,0.114604083,1.709514637,3.579465112,0.026574474,0.055642929,0.021562813,0.010298171,0.722546231,1.045534325,0.00636469,0.045391423,0.095042775,1.632717562,1.128335907,1.282333374,0.886192949,9.46E-05,2.26E-05,7.26E-07,1.66E-07,86.36156748,41.24537019,1488.992543,711.1270722,0,0,0.898669873,1.52E-07,2.17E-07,8.44E-06,4.20E-05,15.85357,1.312733359,,
348,1,142.8430025,-17.29509016,876043284,0,0,0,0,13.85369665,3287,0.000632486,0.11544821,0.077764601,1.946887355,3.931144366,0.026971587,0.054460882,0.014416023,0.007139492,0.488635423,0.694342953,0.013823358,0.050591188,0.102153451,1.603270084,1.128281857,1.25920538,0.886150498,0.000158694,3.80E-05,7.05E-07,1.73E-07,75.8320009,37.55556904,1307.448291,647.509811,0.009549582,0,0.600365186,1.55E-07,2.55E-07,1.38E-05,7.08E-05,13.5359,1.304896711,,
1434,1,269.3142709,70.70178302,0,0,0,0,0,19.13842632,3325,0.000640888,0.116204079,0.076500361,1.418057247,2.85678198,0.027139384,0.054674311,0.014093975,0.006996006,0.480613698,0.682162453,0.014284021,0.036609487,0.07375254,1.593099346,1.122409134,1.251217301,0.881538073,0.000161673,3.87E-05,6.96E-07,1.71E-07,104.1117091,51.67925473,1795.029468,891.0216333,0.009350557,0,0.590057259,1.53E-07,2.55E-07,1.40E-05,7.21E-05,15.650289,1.297611979,,
