Num,type,ra,dec,plx,e_plx,GAIAmag,e_GAIAmag,pmRA.1,pmDEC,e_pmRA,e_pmDEC,MASS,massSrc,RAD,radSrc,TEFF,TeffSrc,MH,mhSrc,LOGG,loggSrc,lum,e_lum,lumclass,Tmag,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag.1,e_gmag,rmag.1,e_rmag,imag.1,e_imag,zmag.1,e_zmag,Jmag.1,e_Jmag,Hmag.1,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,e_Tmag,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,VmagFlag,BmagFlag,splists,e_RA,e_DEC,RA_orig,DEC_orig,e_RA_orig,e_DEC_orig,raddflag,wdflag,objID,_RAJ2000.1,_DEJ2000.1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,BP-RP,RV.1,e_RV,PM,RUWE,GamgCorr,e_GmagCorr,FGCorr,RAJ2000,DEJ2000,Dup,AG,E(BP-RP),Gaialum,B-V,objType,typeSrc,PS1,SDSSDR13,SkyMapper2,URAT1,TIC,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,APASS,KIC
1336,1,219.0032581,9.745402017,61.2792,0.0426,7.180698,0.002795,204.813,-250.457,0.037,0.033,0.798093,I/349/starhorse,0.78,GAIA,4759.8,GAIA DR3,-0.093,GAIA DR3,4.518,GAIA DR3,0.308619762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.682708,0.003473,6.518866,0.004009,,,,,,,,,0.031,0.0298,,,,14 36 00.5602765558,+09 44 47.454573266,25274000,10875,11543000,21982,19571000,24097,1,-9.62,0.15,323.539,1.314,7.180698,0.002795,25274000,219.0023345,9.746515149,0,0.152,0.076,0.308,,,,,1.24E+18,,499179111,,,,,,,,,
1337,1,223.4053284,11.56684848,51.3255,0.022,13.726353,0.002821,84.064,-741.552,0.025,0.021,0.160643,I/349/starhorse,0.198659848,Estimated,3051.8,GAIA DR3,-0.27,GAIA DR3,5.089,GAIA DR3,0.003067137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.605085,0.004,12.43888,0.004112,,,,,,,,,0.0197,0.0176,,,,14 53 37.1872833494,+11 34 12.519364434,60870,33.94,7823,20.648,83870,125.21,3,,,746.301,1.337,13.726353,0.002821,60870,223.404947,11.57014427,0,0.113,0.0693,,,,,1.22E+17,1.24E+18,,508177421,,,,,,,,,
1338,1,221.3497015,13.8453122,53.1607,0.0213,7.596662,0.00276,-231.639,-225.646,0.023,0.022,0.750266,I/349/starhorse,0.68,GAIA,4813.6,GAIA DR3,-0.5628,GAIA DR3,4.5336,GAIA DR3,0.279089727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.071759,0.002825,6.952495,0.0038,,,,,,,,,0.014,0.0168,,,,14 45 24.1828475659,+13 50 46.734249058,17230000,2483.3,8067000,3282.2,13127000,4753.2,1,-9.8,0.17,323.377,1.019,7.596663,0.00276,17230000,221.3507619,13.84631506,0,0.025,0.0147,0.268,,,,,1.24E+18,,520184037,,,,,,,,,
1339,1,224.1092148,17.9187693,53.4735,0.0282,14.055327,0.002839,-848.101,488.087,0.031,0.032,0.181705086,Estimated,0.179033254,Estimated,2978.6,GAIA DR3,-0.2757,GAIA DR3,5.1153,GAIA DR3,0.002260502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.102182,0.006078,12.728465,0.004032,,,,,,,,,0.0222,0.0238,,,,14 56 27.1623017669,+17 54 59.759937900,44959,28.415,4949,24.614,64235,83.17,3,,,978.522,1.439,14.055327,0.002839,44959,224.1131763,17.91659998,0,0.453,0.282,,,,,1.30E+17,1.24E+18,,540188701,,,,,,,,,
1340,1,238.2997173,13.19413184,56.2405,0.2206,5.926571,0.002773,-150.618,-561.24,0.164,0.151,0.948062,I/349/starhorse,0.96,GAIA,5686.8,GAIA DR3,-0.7558,GAIA DR3,4.366,GAIA DR3,1.004344767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.235358,0.0029,5.443751,0.00393,,,,,,,,,0.1432,0.1366,,,,15 53 12.0971773368,+13 11 47.854440914,80227000,22941,43780000,31851,52681000,52272,1,40.18,0.93,581.099,8.847,5.926571,0.002773,80227000,238.3004049,13.19662633,0,0.0173,0.008,0.966,,,,,1.24E+18,,516191342,,,,,,,,,
1341,1,239.1146974,15.65591259,89.5647,0.1835,3.694426,0.002978,311.183,-1282.767,0.186,0.193,1.400331,I/349/starhorse,1.53,GAIA,6182.6,GAIA DR3,-0.3494,GAIA DR3,4.079,GAIA DR3,3.022689152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.996347,0.006982,3.292868,0.00419,,,,,,,,,0.1509,0.1539,,,,15 56 27.1826577018,+15 39 41.809580382,626870020,652860,344249984,2029200,381950016,636480,1,7.11,0.43,1319.972,1.542,3.694426,0.002978,626870020,239.1132611,15.66161383,0,,,3.256,,,,,,,529197315,,,,,,,,,
1342,1,243.6265072,19.10463585,58.8764,0.0463,11.746953,0.002801,-2002.946,363.566,0.034,0.039,0.318579,I/349/starhorse,0.262911729,Estimated,3566.28,GAIA,0.066623,I/349/starhorse,4.92115,I/349/starhorse,0.010017753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.165476,0.002987,10.564363,0.003813,,,,,,,,,0.0319,0.0253,,,,16 14 32.6227148791,+19 06 10.871130056,376850,175.08,73999,72.653,471430,220.49,3,,,2035.675,1.515,11.746953,0.002801,376850,243.635928,19.10301976,1,0.056,0.029,,,,,1.31E+17,1.24E+18,,546196883,,,,,,,,,
1343,1,240.7077054,20.58365404,99.7948,0.0328,11.167263,0.002802,-961.316,-1242.621,0.025,0.028,0.286539,I/349/starhorse,0.25164882,Estimated,3321.67,GAIA,0.245556,I/349/starhorse,4.927096,I/349/starhorse,0.006907237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.811124,0.002959,9.924122,0.003817,,,,,,,,,0.0207,0.0236,,,,16 02 50.9446538131,+20 35 21.036273556,642750,302.09,102560,93.144,850180,419.91,3,,,1571.062,1.512,11.167263,0.002802,642750,240.7122694,20.58917674,0,0.2042,0.1208,,,,,1.33E+17,1.24E+18,,553191420,,,,,,,,,
1344,1,230.9612451,17.46035977,89.1284,0.0331,12.195167,0.00288,-391.919,-1259.296,0.034,0.034,0.199457,I/349/starhorse,0.225176856,Estimated,3071.3,GAIA DR3,-0.1304,GAIA DR3,5.0428,GAIA DR3,0.004042268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.988167,0.004447,10.920402,0.004187,,,,,,,,,0.0268,0.0272,,,,15 23 51.1370864811,+17 27 57.443863805,249390,192.14,34686,110.61,339620,563.91,3,,,1318.873,1.487,12.195167,0.00288,249390,230.9630712,17.46595663,0,0.3833,0.2217,,,,,1.29E+17,1.24E+18,,538189327,,,,,,,,,
1345,1,233.7107295,18.00196306,58.5047,0.0595,13.886274,0.002838,-205.699,-336.312,0.053,0.056,0.159783,I/349/starhorse,0.090061809,Estimated,3783.2,GAIA,0.009036,I/349/starhorse,5.070501,I/349/starhorse,0.0014887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.923135,0.004014,12.564631,0.004096,,,,,,,,,0.046,0.0421,,,,15 34 50.8057917739,+18 00 12.448008416,52534,32.908,5837,15.513,74697,108.63,3,,,394.231,2.556,13.886274,0.002838,52534,233.7116908,18.00345778,0,0.489,0.3063,,,,,1.30E+17,1.24E+18,,541193278,,,,,,,,,
1346,1,227.5200976,19.35562442,57.5739,0.0335,12.021721,0.002835,5.825,-452.213,0.031,0.032,0.33484,I/349/starhorse,0.376786578,Estimated,3024,GAIA DR3,-0.643,GAIA DR3,4.3363,GAIA DR3,0.010636694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.633267,0.003371,10.78486,0.003894,,,,,,,,,0.0228,0.0237,,,,15 10 04.8168271286,+19 21 27.483319398,292590,179.62,48096,83.838,384780,332.06,3,,,452.251,1.731,12.021721,0.002835,292590,227.5200701,19.35763426,0,0.3173,0.185,,,,,1.31E+17,1.24E+18,,547186230,,,,,,,,,
1347,1,229.6310937,20.60824923,60.7012,0.1232,13.551904,0.003123,4.986,95.699,0.112,0.149,0.199704,I/349/starhorse,0.135330278,Estimated,3384.1,GAIA,0.388725,I/349/starhorse,4.983964,I/349/starhorse,0.002152045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.73317,0.004126,12.169079,0.004102,,,,,,,,,0.0858,0.1269,,,,15 18 31.4568165793,+20 36 28.166024772,71480,96.811,6953,19.461,107530,157.81,4,,,95.829,4.415,13.551904,0.003123,71480,229.6310701,20.6078239,0,,,,,,,,,,554186824,,,,,,,,,
1348,BD,214.1007049,13.80784459,107.7375,0.2163,18.328342,0.004297,86.67,127.953,0.291,0.198,0.05438482,Estimated,0.124349803,Estimated,2218.981266,Estimated,,,,,0.000335537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.55228,0.204305,16.681887,0.009775,,,,,,,,,0.1901,0.151,,,,14 16 24.0739698952,+13 48 26.193281196,857.85,2.6057,33,6.152,1684,13.984,5,,,154.543,1.154,18.328249,0.004239,878,214.1003082,13.80727591,0,,,,,,,1.25E+17,1.24E+18,,520181073,,,,,,,,,
1349,1,217.0156416,13.93483357,75.5877,0.058,14.896256,0.002851,-365.415,-495.513,0.059,0.056,0.114116,I/349/starhorse,0.077454732,Estimated,3293,GAIA,0.298036,I/349/starhorse,5.107707,I/349/starhorse,0.00063205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.828226,0.011024,13.438016,0.004128,,,,,,,,,0.042,0.0449,,,,14 28 04.1555758336,+13 56 13.329031046,20723,13.962,1010,9.917,33416,51.137,4,,,615.679,1.163,14.896256,0.002851,20723,217.0173149,13.93703584,0,,,,,,,1.25E+17,1.24E+18,,520182179,,,,,,,,,
1350,1,215.9339129,14.44520579,55.0088,0.2361,14.995896,0.002956,358.369,-544.221,0.269,0.26,0.139684,I/349/starhorse,0.092278326,Estimated,3286.33,GAIA,0.104522,I/349/starhorse,5.063966,I/349/starhorse,0.000889883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.563524,0.007437,13.556473,0.003969,,,,,,,,,0.1841,0.178,,,,14 23 43.7443501838,+14 26 51.448341103,18906,18.652,1288,8.1794,29962,33.438,4,,,651.617,5.765,14.995896,0.002956,18906,215.9322681,14.44762454,0,0.28,0.185,,,,,1.25E+17,1.24E+18,,523182205,,,,,,,,,
1351,1,217.3688735,15.53841404,70.3249,0.0211,9.732934,0.002796,-1054.776,1299.313,0.025,0.019,0.550951,I/349/starhorse,0.607799073,Estimated,3343.8,GAIA DR3,-1.2692,GAIA DR3,3.9396,GAIA DR3,0.041378037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.90645,0.003015,8.651203,0.003829,,,,,,,,,0.0167,0.015,,,,14 29 29.6973780496,+15 31 57.501334881,2408600,1059.3,592700,623.1,2745900,1557.6,2,6.81,0.7,1673.549,1.263,9.732934,0.002796,2408600,217.3737391,15.53263921,0,0.363,0.199,,,,,,1.24E+18,,528182528,,,,,,,,,
1352,1,221.5965063,16.49260117,56.3664,0.0163,8.712721,0.002765,-108.619,-921.876,0.017,0.017,0.649401,I/349/starhorse,0.61,GAIA,4049.2,GAIA DR3,-0.5884,GAIA DR3,4.5498,GAIA DR3,0.113585038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.451312,0.002864,7.878923,0.003836,,,,,,,,,0.0125,0.0131,,,,14 46 23.2823563482,+16 29 48.114202963,6163900,1345.1,2264100,1348,5592300,3381.9,2,42.41,0.42,928.253,1.033,8.712721,0.002765,6163900,221.5970098,16.49669855,0,0.2767,0.124,0.111,,,,,1.24E+18,,533186008,,,,,,,,,
1353,1,222.8466427,19.10110411,148.1793,0.0546,6.430091,0.002772,133.376,-182.059,0.041,0.045,0.695735,I/349/starhorse,0.63,GAIA,4244.5,GAIA DR3,0.1444,GAIA DR3,4.6362,GAIA DR3,0.126106224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.133002,0.003204,5.615121,0.004202,,,,,,,,,0.024,0.0412,,,,14 51 23.0436818583,+19 06 06.887731738,50456000,14207,19152000,27793,44989000,76125,2,2.29,0.18,225.687,1.51,6.430091,0.002772,50456000,222.8460153,19.10191326,0,0.2725,0.1283,0.126,,,,,,,546185687,,,,,,,,,
1354,1,206.2732749,17.77728797,77.4412,0.0171,9.108179,0.002765,450.974,-1833.253,0.017,0.012,0.498344,I/349/starhorse,0.493055989,Estimated,3846.1,GAIA DR3,-0.3924,GAIA DR3,4.7656,GAIA DR3,0.047661029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.003153,0.002844,8.175385,0.00379,,,,,,,,,0.0125,0.01,,,,13 45 05.0807843112,+17 47 07.568699617,4282300,931.24,1361900,689.4,4256000,1101.1,2,20.74,0.36,1887.907,1.007,9.108179,0.002765,4282300,206.2711699,17.78543596,0,0.0635,0.04,,,,,,1.24E+18,,539181096,,,,,,,,,
1355,1,216.4482332,23.61550182,61.2005,0.0194,9.204846,0.002772,793.442,-1118.911,0.014,0.016,0.631782,I/349/starhorse,0.61,GAIA,3866.09,GAIA,0.287371,I/349/starhorse,4.649863,I/349/starhorse,0.067620346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.207275,0.002885,8.211471,0.003791,,,,,,,,,0.0104,0.0131,,,,14 25 46.6522460414,+23 37 13.708945219,3917500,1102.9,1128500,764.31,4116900,1131.1,2,,,1371.682,1.011,9.204846,0.002772,3917500,216.4443844,23.62047471,0,,,0.076,,,,,1.24E+18,,569189632,,,,,,,,,
1356,1,216.4349898,23.61211888,61.2364,0.0198,9.006028,0.002788,792.552,-1116.405,0.014,0.016,0.648676,I/349/starhorse,0.62,GAIA,3965.46,GAIA,0.389075,I/349/starhorse,4.641036,I/349/starhorse,0.077570918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.957909,0.003016,8.040508,0.003872,,,,,,,,,0.0107,0.0137,,,,14 25 43.4748820082,+23 37 01.490279666,4704700,1845.7,1419900,1497.8,4819000,3729.5,2,8.78,0.21,1369.123,1.008,9.006028,0.002788,4704700,216.4311453,23.61708068,0,0.7585,0.3725,0.085,,,,,1.24E+18,,569189621,,,,,,,,,
1357,1,216.3941855,25.66800447,62.1261,0.0524,14.865249,0.002861,-48.233,-13.125,0.052,0.047,0.129136,I/349/starhorse,0.088451207,Estimated,3286.5,GAIA,0.194011,I/349/starhorse,5.095813,I/349/starhorse,0.000817769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.466722,0.009327,13.43818,0.004072,,,,,,,,,0.0368,0.0365,,,,14 25 34.6616133501,+25 40 05.026068817,21323,15.148,1408,11.545,33411,46.616,4,,,49.987,1.383,14.865249,0.002861,21323,216.3944234,25.6680628,0,0.432,0.285,,,,,1.39E+17,1.24E+18,,579189617,,,,,,,,,
1358,BD,225.2839023,22.83363768,93.1655,0.1355,16.509804,0.002954,-43.12,-65.138,0.111,0.14,0.068765491,Estimated,0.057722473,Estimated,3312.67,GAIA,,,,,0.000359462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.133026,0.056522,14.949883,0.004218,,,,,,,,,0.0743,0.1032,,,,15 01 08.1864639646,+22 50 02.137869061,4579.6,4.4912,121,6.283,8302,14.329,5,,,78.117,1.661,16.509708,0.002945,4689,225.2841103,22.83392719,0,2.076,1.4325,,,,,1.35E+17,1.24E+18,,565184909,,,,,,,,,
1359,1,226.8441206,24.93771479,52.5424,0.0155,9.384772,0.002766,-845.741,494.217,0.011,0.015,0.599265,I/349/starhorse,0.55,GAIA,3862.1,GAIA DR3,-0.6362,GAIA DR3,4.5705,GAIA DR3,0.077128577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.264135,0.002851,8.46292,0.003804,,,,,,,,,0.0085,0.0114,,,,15 07 23.5837943485,+24 56 07.865568339,3319200,752.11,1070900,576.85,3265800,1286.9,2,-69.33,0.36,979.555,1.122,9.384772,0.002766,3319200,226.8482656,24.93551834,0,0.3245,0.157,0.075,,,,,,,575193141,,,,,,,,,
1360,BD,225.8321423,25.42464449,155.7758,0.7557,20.274647,0.009837,87.414,557.78,0.613,0.695,0.031961846,Estimated,0.159915537,Estimated,1934.895515,Estimated,,,,,0.000321186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.805626,0.208667,18.523335,0.033272,,,,,,,,,0.4379,0.5381,,,,15 03 19.6109033841,+25 25 19.795679019,142.85,1.2425,26,4.9757,309,9.405,3,,,564.588,1.274,20.274553,0.009626,146,225.8317121,25.42216547,0,,,,,,,1.39E+17,1.24E+18,,,,,,,,,,,
1361,1,231.1028741,29.42263242,76.4643,0.0442,15.280079,0.002811,-56.77,-629.239,0.032,0.037,0.109117,I/349/starhorse,0.070487414,Estimated,3297,GAIA,0.202777,I/349/starhorse,5.137478,I/349/starhorse,0.000526003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.462564,0.013788,13.789723,0.003885,,,,,,,,,0.0234,0.0302,,,,15 24 24.7592952355,+29 25 31.544540909,14552,7.4514,563,7,24170,20.008,5,,,631.795,0.987,15.280079,0.002811,14552,231.1031637,29.42542904,0,0.7768,0.4767,,,,,1.43E+17,1.24E+18,,598200066,,,,,,,,,
1362,1,231.4314512,31.20221704,51.8698,0.0199,13.953608,0.002779,12.803,-248.381,0.016,0.021,0.139083,I/349/starhorse,0.095918422,Estimated,3803.4,GAIA,-0.300749,III/284/allstars,5.1955,III/284/allstars,0.001724967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.949313,0.003486,12.638256,0.003846,,,,,,,,,0.0119,0.0151,,,,15 25 43.5323152536,+31 12 11.955430730,49375,16.459,5698,10.966,69800,45.704,3,,,248.711,1.247,13.953609,0.002779,49375,231.4313846,31.20332095,0,0.3292,0.211,,,,,1.45E+17,1.24E+18,,607200881,,,,,,,,,
1363,1,221.0710869,30.03577342,67.6546,0.0669,15.906145,0.002857,-94.385,-340.329,0.066,0.065,0.094539131,Estimated,0.064013585,Estimated,3344.5,GAIA,,,,,0.000459364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.220732,0.025155,14.390061,0.004095,,,,,,,,,0.0337,0.048,,,,14 44 17.1771536455,+30 02 14.229564188,8175,5.6771,280,6.4466,13904,20.172,5,,,353.175,1.089,15.906145,0.002857,8175,221.0715715,30.03728599,0,0.915,0.621,,,,,1.44E+17,1.24E+18,,601197713,,,,,,,,,
1364,1,215.4851716,29.62824484,68.8506,0.0216,8.020257,0.002774,-631.662,-308.469,0.02,0.019,0.668906,I/349/starhorse,0.71,GAIA,4076.1,GAIA DR3,-0.4976,GAIA DR3,4.4953,GAIA DR3,0.140658981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.751454,0.002916,7.192669,0.00385,,,,,,,,,0.0116,0.0149,,,,14 21 57.2163008371,+29 37 46.616773994,11664000,3432.7,4313600,3366.3,10522000,7127.1,2,-37.2,0.14,702.958,0.947,8.020257,0.002774,11664000,215.4884011,29.62961571,0,0.534,0.246,0.143,,,,,1.24E+18,,599197928,,,,,,,,,
1365,BD,217.1782723,33.17441211,91.1634,0.0994,16.609138,0.002832,-346.961,-710.986,0.041,0.085,0.068045963,Estimated,0.058120551,Estimated,3297,GAIA,,,,,0.000357895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.813372,0.03349,15.063754,0.004013,,,,,,,,,0.0385,0.0636,,,,14 28 43.2275214164,+33 10 39.259309081,4179.2,2.5206,162,4.9859,7476,9.2886,5,,,791.128,1.095,16.609043,0.002829,4279,217.1801147,33.17757203,0,2.0427,1.3795,,,,,1.48E+17,1.24E+18,,616204811,,,,,,,,,
1366,1,223.6170966,35.5454285,66.9916,0.0236,11.112102,0.002795,149.386,-841.224,0.02,0.025,0.398121,I/349/starhorse,0.326507165,Estimated,3440,GAIA,0.295106,I/349/starhorse,4.790126,I/349/starhorse,0.013375433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.625927,0.003162,9.90513,0.003847,,,,,,,,,0.0153,0.0182,,,,14 54 27.9073281084,+35 32 57.002157518,676250,293.34,121630,166.76,865180,570.52,3,,,854.385,1.388,11.112102,0.002795,676250,223.6162805,35.54916727,0,0.5358,0.323,,,,,1.51E+17,1.24E+18,,628197833,,,,,,,,,
1367,1,251.2762477,33.51092483,101.5615,0.015,7.486153,0.002767,-39.939,382.224,0.015,0.016,0.650704,I/349/starhorse,0.61,GAIA,3880.7,GAIA DR3,-0.5066,GAIA DR3,4.475,GAIA DR3,0.11456586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.301352,0.00287,6.601868,0.003821,,,,,,,,,0.0114,0.0127,,,,16 45 06.3505410601,+33 30 33.213816014,19076000,4462.3,6529400,4049.1,18131000,9402.3,2,-31.76,0.14,384.305,0.985,7.486153,0.002767,19076000,251.2764606,33.50922615,0,0.681,0.33,0.107,,,,,1.24E+18,,618222417,,,,,,,,,
1368,1,243.7918572,31.86005852,56.8302,0.015,13.468168,0.0028,-5.84,-750.07,0.014,0.017,0.178364,I/349/starhorse,0.204146389,Estimated,3040.5,GAIA DR3,-0.2009,GAIA DR3,5.0736,GAIA DR3,0.003191186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.356077,0.003623,12.17623,0.003874,,,,,,,,,0.0105,0.0122,,,,16 15 10.0530598143,+31 51 48.211805549,77211,35.484,9840,20.951,106820,83.608,3,,,750.093,1.297,13.468168,0.0028,77211,243.7918877,31.86339217,0,0.099,0.0535,,,,,1.46E+17,1.24E+18,,610207788,,,,,,,,,
1369,1,237.839641,29.51644636,54.1053,0.026,11.784779,0.002794,-226.532,-443.614,0.02,0.027,0.371657,I/349/starhorse,0.416758107,Estimated,3068.4,GAIA DR3,-0.7556,GAIA DR3,4.2424,GAIA DR3,0.013794458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.277887,0.002995,10.585464,0.003817,,,,,,,,,0.0152,0.0197,,,,15 51 21.7915218408,+29 31 06.304713825,363940,155.39,66721,66.888,462350,226.93,3,,,498.106,1.521,11.784779,0.002794,363940,237.840798,29.51841798,0,0.271,0.162,,,,,1.43E+17,1.24E+18,,598203135,,,,,,,,,
1370,1,240.260031,33.30007877,57.1076,0.0508,5.2328,0.002798,-198.278,-772.245,0.043,0.053,1.145676,I/349/starhorse,1.33,GAIA,5708.9,GAIA DR3,-0.6841,GAIA DR3,4.207,GAIA DR3,1.842738329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.553617,0.002862,4.754662,0.00394,,,,,,,,,0.0329,0.0425,,,,16 01 02.6604895438,+33 18 12.639476747,151990000,68199,82029000,48053,99379000,101960,1,17.98,0.14,797.294,1.001,5.2328,0.002798,151990000,240.2610854,33.30351102,0,0.3433,0.157,1.867,,,,,1.24E+18,,617215759,,,,,,,,,
1371,1,251.6292959,34.58029025,84.0079,0.0314,14.285157,0.002836,-383.68,-383.499,0.03,0.035,0.120131,I/349/starhorse,0.086577335,Estimated,3284.75,GAIA,0.104137,I/349/starhorse,5.120643,I/349/starhorse,0.000781819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.027956,0.005782,12.85121,0.004108,,,,,,,,,0.0242,0.0275,,,,16 46 31.5281092378,+34 34 55.180812903,36382,22.545,2110,9.8397,57369,85.13,4,,,542.478,1.15,14.285157,0.002836,36382,251.6313671,34.58199467,0,0.504,0.333,,,,,1.49E+17,1.24E+18,,623213503,,,,,,,,,
1372,1,248.8650428,35.01536031,57.9923,0.1133,11.597409,0.002855,139.439,-143.591,0.107,0.14,0.350086,I/349/starhorse,0.252135324,Estimated,3694.97,GAIA,0.249489,I/349/starhorse,4.725799,I/349/starhorse,0.010616948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.221433,0.003427,10.351076,0.003879,,,,,,,,,0.0893,0.1073,,,,16 35 27.4286614413,+35 00 57.594582218,432500,297.73,70282,128.84,573760,461.92,3,,,200.154,2.302,11.597409,0.002855,432500,248.8642861,35.0159985,1,,,,,,,1.50E+17,1.24E+18,,626211170,,,,,,,,,
1373,1,249.2548957,35.59352644,56.4746,0.0312,14.669113,0.002824,-196.479,-508.237,0.03,0.045,0.142485791,Estimated,0.098789392,Estimated,3314.25,GAIA,,,,,0.001054994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.04788,0.005375,13.287445,0.003935,,,,,,,,,0.0236,0.0297,,,,16 37 01.4327086694,+35 35 44.826952855,25545,14.523,2071,8.7647,38387,38.684,4,,,544.893,1.107,14.669113,0.002824,25545,249.2559696,35.59578526,0,0.0407,0.011,,,,,1.51E+17,1.24E+18,,628208981,,,,,,,,,
